66.86;61.51;59.87;black
68.54;63.29;61.25;black
67.66;62.34;60.61;black
69.38;63.88;61.9;black
67.99;62.83;60.7;black
67.24;61.77;60.0;black
69.6;64.14;62.43;black
73.7;67.67;65.78;black
79.47;72.82;70.94;black
71.17;65.68;63.53;black
70.26;64.76;62.89;black
68.68;63.25;61.38;black
62.88;57.66;56.19;black
81.51;74.77;72.71;black
69.48;63.99;62.24;black
67.3;61.81;59.94;black
68.36;63.17;61.26;black
68.35;62.91;60.95;black
69.27;63.94;62.14;black
69.43;63.95;62.26;black
199.42;199.44;199.54;white
204.46;204.46;205.72;white
198.88;198.8;198.84;white
197.89;197.89;197.82;white
206.07;206.09;206.21;white
55.82;50.86;49.04;black
54.64;49.9;48.12;black
54.52;49.9;47.61;black
55.4;50.37;48.77;black
55.93;51.25;49.32;black
55.78;50.96;49.18;black
52.19;47.58;45.87;black
53.08;48.56;46.44;black
57.83;52.74;50.94;black
56.43;51.65;49.78;black
69.56;63.73;60.93;black
55.3;50.5;48.95;black
55.56;50.75;49.01;black
54.62;49.9;47.97;black
55.82;51.15;49.25;black
57.42;52.7;50.07;black
55.68;50.93;49.19;black
56.13;51.14;49.27;black
60.17;55.13;52.72;black
60.42;55.57;52.65;black
188.78;188.75;188.84;white
189.98;190.05;190.02;white
189.92;189.9;191.38;white
181.71;181.66;181.54;white
189.52;189.53;190.38;white
53.76;49.04;47.87;black
56.19;51.36;49.67;black
55.59;50.68;48.91;black
52.78;48.16;46.68;black
55.14;50.32;48.86;black
55.08;50.12;48.31;black
56.44;51.64;50.03;black
59.31;54.17;51.99;black
53.96;49.33;47.76;black
57.85;53.03;50.87;black
55.22;50.5;48.94;black
56.09;51.33;49.43;black
56.1;51.28;49.62;black
54.24;49.5;47.84;black
59.08;53.97;51.36;black
54.94;50.31;48.72;black
50.46;45.98;44.09;black
58.26;53.21;51.31;black
56.26;51.49;49.72;black
52.82;48.07;46.42;black
187.06;188.31;187.27;white
184.02;184.04;184.91;white
188.68;188.7;189.66;white
190.05;190.04;191.25;white
189.46;189.45;189.94;white
66.6;61.08;57.55;black
62.98;57.59;53.94;black
66.16;60.65;57.08;black
65.69;60.0;56.54;black
67.0;61.04;57.64;black
66.39;60.9;57.35;black
66.15;60.45;57.03;black
63.51;58.28;54.85;black
79.39;72.41;69.26;black
69.64;63.32;60.07;black
66.87;61.22;57.64;black
64.53;59.26;55.84;black
66.56;60.9;57.42;black
69.14;63.21;59.91;black
67.26;61.5;58.09;black
65.4;59.85;56.23;black
64.06;58.68;55.29;black
67.67;62.1;58.61;black
67.73;61.91;58.39;black
65.79;60.06;56.63;black
190.79;191.2;189.01;white
187.95;188.89;186.37;white
191.62;192.42;190.03;white
195.93;195.93;194.42;white
186.59;187.88;185.47;white
76.52;70.2;66.8;black
76.36;69.78;66.49;black
71.25;65.63;62.13;black
74.77;68.61;65.24;black
75.9;69.48;66.08;black
84.53;77.39;74.3;black
75.49;69.35;65.97;black
75.68;69.35;66.04;black
77.08;70.89;67.47;black
76.64;69.98;66.88;black
76.46;70.06;66.68;black
74.62;68.12;64.88;black
75.67;69.33;65.97;black
75.97;69.7;66.32;black
76.18;69.92;66.58;black
75.78;69.92;66.39;black
80.47;73.51;70.35;black
74.87;68.85;65.47;black
69.42;64.38;60.64;black
76.61;70.44;67.06;black
204.92;206.68;204.16;white
208.63;208.63;207.34;white
208.97;208.97;208.95;white
205.2;205.27;204.91;white
209.62;209.63;208.3;white
74.49;68.82;65.28;black
75.34;69.25;66.03;black
71.65;66.25;62.62;black
74.78;68.23;65.03;black
74.72;68.62;65.37;black
75.71;69.82;66.36;black
74.73;69.08;65.57;black
69.57;64.28;60.65;black
67.29;61.9;58.5;black
72.31;66.09;62.79;black
75.36;69.6;66.51;black
73.28;67.58;64.08;black
74.68;68.84;65.37;black
73.39;67.78;64.2;black
74.24;68.58;65.08;black
75.42;69.65;66.26;black
74.63;68.21;64.98;black
72.5;66.41;63.08;black
73.76;68.15;64.48;black
65.74;60.52;57.02;black
207.73;207.8;207.39;white
207.98;208.7;208.36;white
208.12;208.16;208.14;white
200.86;202.22;200.23;white
206.02;206.03;204.56;white
30.29;25.73;23.05;black
27.53;23.06;20.25;black
30.14;25.76;22.85;black
29.2;24.67;21.76;black
30.7;26.19;23.37;black
29.82;25.52;22.72;black
29.2;24.64;21.83;black
28.98;24.65;21.93;black
25.8;21.57;18.87;black
29.87;25.56;22.74;black
30.16;25.76;22.9;black
30.21;25.6;22.83;black
30.55;26.22;23.28;black
29.9;25.62;22.79;black
27.06;22.94;20.26;black
29.32;24.76;21.89;black
29.94;25.63;22.73;black
29.8;25.21;22.34;black
29.95;25.28;22.48;black
30.56;26.19;23.27;black
134.78;134.81;135.31;white
140.08;139.43;139.58;white
108.68;108.73;108.42;white
119.88;118.75;118.02;white
133.83;133.89;135.09;white
17.31;13.93;14.32;black
16.81;13.03;12.89;black
17.27;13.5;13.63;black
18.1;14.25;14.82;black
17.58;14.12;14.57;black
17.13;13.28;13.41;black
17.17;13.4;13.44;black
15.88;12.16;12.21;black
18.45;14.72;15.37;black
17.54;13.62;13.72;black
18.57;14.64;15.23;black
18.26;14.81;15.56;black
16.77;13.17;13.34;black
17.34;13.92;14.33;black
16.65;12.8;12.88;black
18.23;14.91;15.69;black
17.32;13.53;13.76;black
17.08;13.7;14.16;black
17.51;14.05;14.46;black
17.4;13.58;13.76;black
96.42;95.12;97.87;white
87.19;86.4;88.0;white
96.58;95.66;99.36;white
82.86;82.98;84.61;white
95.42;94.83;98.32;white
11.8;15.68;9.98;black
11.83;15.9;10.18;black
11.83;15.83;10.17;black
12.18;16.16;10.38;black
11.92;15.84;10.11;black
12.0;15.97;10.29;black
12.52;15.79;10.17;black
12.51;15.86;10.12;black
11.81;15.6;9.9;black
11.82;15.77;10.02;black
11.87;15.62;9.93;black
12.2;15.81;10.19;black
11.95;15.54;9.89;black
11.69;15.58;9.98;black
12.29;16.13;10.36;black
12.1;15.95;10.27;black
11.91;16.03;10.25;black
12.05;16.27;10.3;black
11.92;16.04;10.26;black
12.06;15.31;9.87;black
45.07;47.0;47.06;white
42.07;44.13;42.98;white
46.46;49.46;46.3;white
48.65;50.77;48.98;white
40.0;41.87;40.23;white
9.37;8.58;9.27;black
9.29;8.41;9.17;black
9.35;8.35;9.48;black
9.29;8.52;9.22;black
10.03;8.45;9.54;black
9.09;8.37;9.2;black
9.56;8.53;9.35;black
9.32;8.38;9.31;black
9.97;8.38;9.39;black
9.91;8.6;9.57;black
8.1;7.13;8.33;black
9.43;8.36;9.34;black
10.11;8.43;9.6;black
10.13;8.51;9.67;black
9.0;8.32;9.03;black
9.22;8.37;9.27;black
9.05;7.89;9.0;black
9.72;8.54;9.7;black
9.45;8.56;9.27;black
9.29;8.3;9.22;black
46.01;48.33;47.89;white
47.88;50.01;49.11;white
43.33;46.72;46.76;white
41.2;44.11;42.58;white
47.86;49.99;48.5;white
82.82;57.42;25.42;black
85.29;59.49;26.53;black
81.0;55.87;24.38;black
77.8;53.28;22.74;black
89.2;62.15;28.17;black
82.61;57.01;25.27;black
84.94;59.04;26.28;black
80.52;56.18;24.54;black
82.92;57.2;25.29;black
78.25;54.19;23.3;black
85.72;59.71;26.76;black
75.3;51.74;21.96;black
81.78;56.61;25.03;black
81.72;56.54;24.96;black
83.58;57.9;25.92;black
85.38;59.7;26.69;black
80.74;55.94;24.75;black
70.54;48.77;19.55;black
79.72;55.18;24.03;black
87.56;61.28;27.71;black
219.27;193.05;127.78;white
211.98;186.41;120.02;white
208.67;181.8;115.04;white
222.02;197.0;131.27;white
211.85;186.22;119.56;white
61.69;54.2;47.2;black
67.16;59.54;51.94;black
65.46;58.17;50.97;black
66.7;59.33;52.04;black
66.38;58.42;50.4;black
65.74;57.84;50.8;black
78.52;71.63;61.68;black
69.21;60.98;52.9;black
65.96;58.68;51.5;black
66.1;58.72;51.3;black
64.84;57.03;49.98;black
69.06;61.14;52.85;black
67.19;59.54;51.76;black
65.23;57.85;49.28;black
66.47;59.15;51.74;black
65.96;58.62;51.77;black
64.82;57.77;49.0;black
66.97;59.5;52.22;black
65.97;58.64;51.35;black
66.83;59.28;50.91;black
192.65;189.87;174.79;white
194.04;191.0;175.29;white
207.92;204.82;189.84;white
198.55;193.99;178.84;white
205.56;201.6;186.98;white
49.46;42.96;39.46;black
54.04;47.05;43.55;black
49.82;43.58;39.96;black
46.66;41.19;37.5;black
48.33;42.09;38.54;black
47.75;41.62;38.1;black
48.54;42.12;38.51;black
50.32;44.09;40.49;black
70.42;63.45;58.64;black
47.17;41.51;37.8;black
53.3;46.34;42.9;black
48.19;42.8;38.98;black
50.95;43.63;40.2;black
50.38;44.18;40.56;black
49.4;42.42;39.0;black
51.78;45.03;41.55;black
51.54;44.36;40.89;black
48.89;42.42;38.88;black
49.14;43.3;39.56;black
50.55;43.7;40.24;black
184.18;181.48;170.76;white
183.9;180.7;170.16;white
186.15;183.11;171.3;white
174.11;171.78;162.53;white
175.67;173.09;164.08;white
59.67;56.62;53.4;black
51.41;48.11;45.2;black
48.44;45.33;42.9;black
48.57;45.71;43.76;black
50.38;46.59;43.85;black
44.81;41.7;40.24;black
48.27;45.36;43.1;black
45.48;42.84;40.4;black
50.81;47.54;45.27;black
43.49;39.8;38.05;black
51.81;48.21;45.4;black
52.14;48.22;45.3;black
46.8;43.4;41.07;black
51.84;48.28;45.44;black
50.32;47.14;45.07;black
48.34;45.16;43.11;black
46.62;43.42;41.44;black
49.14;46.17;44.18;black
48.37;45.5;43.15;black
46.89;43.56;41.56;black
188.18;186.98;182.98;white
180.16;179.29;174.36;white
185.38;184.04;179.96;white
178.48;176.62;171.95;white
182.99;181.32;177.08;white
28.35;25.47;27.11;black
29.21;26.82;27.76;black
28.55;26.1;26.98;black
28.32;25.92;27.26;black
28.37;26.54;27.23;black
29.21;26.95;28.14;black
29.49;26.98;27.95;black
26.91;24.87;25.98;black
27.91;25.93;26.65;black
26.64;24.41;25.88;black
27.96;25.7;27.02;black
29.22;27.54;27.7;black
29.59;26.85;27.39;black
30.4;28.3;28.52;black
29.11;26.49;27.24;black
29.04;26.95;27.68;black
26.99;24.98;26.45;black
28.34;25.92;26.93;black
27.56;25.33;26.23;black
27.52;25.24;26.9;black
144.1;143.46;142.66;white
140.62;140.27;138.91;white
138.85;138.25;136.9;white
146.28;146.05;144.81;white
143.96;143.53;142.57;white
17.26;14.13;16.7;black
18.75;15.47;17.38;black
17.92;14.12;16.45;black
18.15;13.91;16.49;black
18.59;13.76;16.92;black
18.22;14.92;16.78;black
18.88;14.36;16.8;black
18.24;14.33;16.56;black
17.73;14.16;16.86;black
18.01;13.78;16.23;black
18.02;13.9;17.01;black
18.88;14.22;16.66;black
17.95;14.22;16.81;black
17.48;13.87;16.35;black
18.42;14.07;17.13;black
17.66;14.25;15.96;black
19.01;14.34;17.24;black
18.32;14.07;17.12;black
18.42;13.94;16.66;black
18.32;14.0;17.18;black
88.22;89.34;88.8;white
87.53;89.1;88.55;white
81.15;82.31;81.69;white
85.98;87.33;86.45;white
88.39;89.57;89.12;white
22.89;24.84;23.28;black
23.57;26.75;24.53;black
22.14;24.05;22.08;black
22.61;24.7;22.42;black
22.2;24.78;22.58;black
23.84;27.59;24.76;black
23.09;25.07;23.17;black
22.62;24.67;22.42;black
22.19;25.51;23.32;black
22.27;25.37;23.16;black
22.3;25.51;23.43;black
22.6;24.75;22.28;black
22.94;25.77;23.35;black
22.53;24.76;22.63;black
23.49;26.41;24.05;black
23.76;26.38;24.3;black
22.38;25.01;22.69;black
23.51;25.87;23.67;black
22.19;25.58;23.44;black
21.89;24.66;22.48;black
80.72;82.05;81.06;white
82.92;83.82;84.11;white
78.8;80.13;79.38;white
79.4;80.22;79.84;white
92.48;93.42;92.51;white
26.98;23.88;25.03;black
26.61;23.11;24.38;black
27.05;23.41;24.72;black
26.55;23.79;24.9;black
25.22;20.85;22.11;black
26.34;23.58;24.25;black
25.31;21.57;23.23;black
27.34;24.31;24.9;black
26.64;23.81;24.42;black
26.25;23.87;24.74;black
26.13;22.32;22.82;black
26.32;23.68;23.85;black
26.3;23.24;23.18;black
26.89;24.06;24.3;black
27.81;25.91;26.41;black
28.28;26.0;26.9;black
27.05;23.68;24.92;black
26.07;23.14;23.67;black
26.72;24.29;25.07;black
25.74;22.19;22.97;black
117.82;119.64;119.36;white
107.02;108.5;109.49;white
110.68;112.2;112.88;white
114.79;116.23;115.89;white
105.72;108.35;108.26;white
54.22;79.12;146.55;blue
52.66;78.52;146.27;blue
51.53;75.74;142.6;blue
52.55;77.49;145.16;blue
53.61;78.75;147.11;blue
53.45;78.72;147.64;blue
52.96;79.78;148.27;blue
53.32;79.31;148.26;blue
52.92;77.4;144.97;blue
51.52;74.19;139.76;blue
52.58;77.84;145.66;blue
53.2;78.15;145.6;blue
53.36;78.32;145.66;blue
51.65;76.06;144.03;blue
54.92;78.75;144.17;blue
52.72;77.92;145.68;blue
52.55;76.69;145.33;blue
52.06;75.79;142.17;blue
53.7;78.51;145.3;blue
54.36;77.84;141.72;blue
181.82;183.23;185.2;white
183.19;184.29;186.19;white
184.58;185.63;186.45;white
183.9;184.9;187.04;white
182.85;184.0;185.11;white
56.26;151.75;197.55;blue
53.97;149.74;195.42;blue
58.52;153.14;198.62;blue
53.39;149.18;194.99;blue
55.68;151.51;197.73;blue
55.07;151.65;198.25;blue
55.39;151.84;198.44;blue
54.12;150.89;197.37;blue
55.18;151.37;198.02;blue
50.45;147.58;194.76;blue
53.28;150.01;196.76;blue
54.09;151.07;198.44;blue
54.72;151.16;197.89;blue
55.96;151.71;197.37;blue
55.84;151.7;197.96;blue
54.84;150.33;196.32;blue
55.25;151.06;197.4;blue
54.27;151.43;198.7;blue
54.53;150.09;196.06;blue
55.24;151.55;198.04;blue
175.54;177.5;176.77;white
176.83;178.92;177.91;white
182.18;183.21;184.6;white
183.27;183.99;184.17;white
178.56;179.78;181.22;white
66.55;165.57;214.87;blue
71.9;168.84;216.14;blue
72.8;169.27;216.31;blue
71.26;168.31;215.79;blue
71.27;167.92;215.17;blue
74.42;170.26;217.13;blue
70.54;167.35;214.95;blue
75.88;168.35;213.84;blue
72.4;168.21;215.16;blue
71.63;168.08;215.1;blue
70.25;167.42;215.13;blue
68.63;166.86;215.44;blue
70.38;167.2;214.9;blue
68.94;166.38;214.48;blue
69.04;166.44;214.63;blue
69.3;167.38;215.52;blue
71.89;167.81;214.37;blue
68.23;166.02;214.3;blue
70.61;167.37;214.92;blue
70.48;167.34;214.93;blue
204.34;204.38;206.34;white
196.94;197.08;197.01;white
204.05;204.05;206.02;white
204.44;204.48;204.5;white
201.9;201.9;202.24;white
60.78;84.33;154.39;blue
67.42;92.1;163.0;blue
64.28;90.23;162.78;blue
68.1;90.72;159.25;blue
66.41;90.28;161.19;blue
70.36;92.98;162.95;blue
69.44;92.19;161.61;blue
68.34;91.47;161.63;blue
67.78;90.98;161.12;blue
63.8;89.98;162.68;blue
66.26;90.65;162.01;blue
64.21;87.89;158.86;blue
67.88;92.03;160.23;blue
62.37;88.28;160.99;blue
60.62;85.71;157.1;blue
69.98;92.42;161.64;blue
63.64;88.89;160.55;blue
71.88;95.11;165.01;blue
67.3;91.73;162.75;blue
62.11;85.11;155.0;blue
200.05;200.03;200.04;white
195.41;196.1;195.7;white
196.04;196.59;196.11;white
199.31;199.68;199.41;white
204.38;204.38;204.38;white
73.83;101.58;171.32;blue
78.84;106.24;178.59;blue
79.94;105.84;179.12;blue
78.15;105.03;172.31;blue
80.52;107.97;179.33;blue
79.85;106.85;179.04;blue
78.79;105.49;177.8;blue
81.95;108.23;180.69;blue
79.16;106.3;178.75;blue
81.77;108.44;180.25;blue
78.9;106.21;178.59;blue
80.08;107.04;179.23;blue
78.83;105.46;177.79;blue
81.38;108.29;179.73;blue
80.87;107.07;180.08;blue
74.2;102.37;173.31;blue
78.24;105.0;176.98;blue
78.19;106.75;178.95;blue
80.39;107.43;179.18;blue
81.52;107.45;179.49;blue
211.33;211.96;211.64;white
207.66;207.74;205.81;white
209.85;209.85;209.85;white
206.74;207.55;206.82;white
209.11;210.21;208.48;white
74.07;172.53;216.76;blue
73.77;173.3;217.26;blue
73.49;173.72;217.78;blue
74.8;173.45;217.48;blue
72.54;173.33;217.43;blue
73.48;172.54;216.82;blue
76.04;174.34;218.14;blue
73.18;173.7;217.93;blue
74.34;174.35;218.29;blue
73.87;173.3;217.4;blue
71.05;172.74;217.44;blue
74.62;173.96;217.86;blue
72.14;173.42;217.88;blue
72.34;173.32;217.51;blue
76.82;175.34;218.75;blue
73.46;173.4;217.32;blue
73.37;173.1;217.0;blue
74.11;173.53;217.48;blue
72.47;173.43;217.62;blue
74.84;173.79;217.64;blue
205.76;206.17;205.97;white
205.75;205.77;204.49;white
206.58;207.71;206.79;white
200.9;202.52;199.71;white
202.05;203.18;200.6;white
16.52;88.43;113.71;blue
17.59;90.16;115.55;blue
17.27;89.47;114.64;blue
21.84;97.23;124.48;blue
16.05;87.85;113.15;blue
16.84;88.93;114.1;blue
17.71;89.86;115.1;blue
19.69;94.18;120.72;blue
16.89;88.92;114.03;blue
21.96;85.56;108.42;blue
20.01;90.59;115.22;blue
17.59;90.04;115.28;blue
17.76;90.62;115.99;blue
18.63;91.63;117.4;blue
19.81;94.59;120.98;blue
17.43;89.71;114.91;blue
17.46;89.71;114.93;blue
17.16;89.47;114.65;blue
18.88;92.35;118.3;blue
17.46;89.79;114.9;blue
128.57;128.96;130.58;white
117.77;117.02;114.9;white
119.77;120.74;121.7;white
125.13;125.68;127.49;white
125.81;125.93;127.08;white
25.13;40.63;74.28;blue
26.62;41.49;73.71;blue
25.29;40.6;74.15;blue
25.33;40.58;74.12;blue
25.38;40.83;74.63;blue
23.44;38.69;70.84;blue
33.89;48.48;80.22;blue
25.07;40.56;73.91;blue
25.8;41.31;74.1;blue
24.99;40.13;72.57;blue
23.25;36.72;68.29;blue
25.42;40.9;73.3;blue
25.44;39.99;72.92;blue
23.58;38.8;70.85;blue
25.22;40.71;73.53;blue
24.71;40.16;72.98;blue
24.98;40.04;72.7;blue
25.95;41.23;75.13;blue
22.9;36.98;68.29;blue
24.56;39.61;72.02;blue
114.67;113.8;112.55;white
126.56;126.93;127.87;white
122.8;121.65;120.44;white
123.13;122.66;122.87;white
128.81;129.59;131.3;white
15.92;22.89;52.02;blue
15.38;22.17;50.88;blue
15.57;21.28;49.66;blue
15.57;20.54;46.64;blue
15.41;20.85;48.43;blue
16.39;23.8;52.74;blue
15.06;21.14;49.56;blue
15.24;20.68;47.3;blue
15.4;20.79;47.67;blue
15.39;22.16;50.87;blue
15.27;21.9;50.4;blue
15.51;21.96;50.65;blue
15.07;20.64;48.94;blue
15.44;21.96;50.56;blue
16.09;22.98;52.02;blue
15.12;22.23;51.23;blue
15.38;21.95;50.6;blue
15.92;21.5;48.91;blue
15.26;21.7;49.88;blue
15.39;21.82;50.42;blue
91.58;91.56;94.06;white
94.28;93.98;97.05;white
91.42;91.51;93.23;white
85.68;85.75;87.63;white
95.61;95.55;98.14;white
6.47;57.85;83.02;blue
5.25;59.27;85.42;blue
5.22;60.06;87.44;blue
5.09;58.75;84.82;blue
5.52;59.39;85.64;blue
4.36;59.01;86.52;blue
5.94;57.59;83.21;blue
4.91;58.15;84.13;blue
5.33;57.41;83.05;blue
4.31;59.42;87.04;blue
5.4;59.45;85.66;blue
6.34;61.57;88.64;blue
5.39;57.25;83.03;blue
5.12;58.61;84.72;blue
5.44;58.99;85.46;blue
5.26;59.67;86.19;blue
5.8;59.16;86.02;blue
5.49;60.16;87.43;blue
5.1;60.15;87.03;blue
5.13;59.32;86.47;blue
88.2;87.84;87.74;white
88.93;88.76;90.61;white
99.4;98.84;100.83;white
89.84;89.75;90.94;white
85.44;85.42;85.23;white
11.0;13.81;26.81;blue
11.18;14.14;27.14;blue
10.85;13.64;26.61;blue
10.76;13.76;27.36;blue
11.1;14.07;27.48;blue
10.33;13.85;26.98;blue
10.38;13.58;26.6;blue
10.88;13.72;26.66;blue
10.79;13.98;27.23;blue
10.81;13.89;27.12;blue
10.73;13.83;26.84;blue
10.4;13.86;27.17;blue
11.73;14.78;30.03;blue
11.04;13.51;26.42;blue
11.07;13.69;26.68;blue
11.65;14.18;26.41;blue
10.95;12.83;25.16;blue
11.05;13.53;26.39;blue
10.78;13.92;27.14;blue
10.44;13.79;26.86;blue
46.89;48.59;47.67;white
48.37;51.51;51.03;white
44.1;45.81;45.19;white
44.09;47.61;47.91;white
48.7;50.76;49.55;white
82.96;87.06;104.22;blue
90.62;92.48;107.02;blue
82.32;87.82;106.11;blue
82.81;88.1;106.22;blue
80.94;87.06;105.3;blue
84.29;87.42;102.79;blue
82.32;87.99;106.23;blue
87.05;89.31;104.36;blue
76.77;81.05;95.2;blue
76.05;83.52;102.5;blue
82.06;85.6;96.9;blue
82.22;87.7;105.78;blue
87.61;90.12;105.52;blue
81.82;87.56;105.92;blue
81.6;87.31;105.72;blue
86.76;90.3;107.23;blue
82.54;89.43;108.52;blue
81.71;87.44;105.89;blue
79.3;87.25;106.5;blue
85.19;89.56;107.24;blue
208.31;181.39;114.38;white
221.08;196.06;129.03;white
214.68;190.63;120.45;white
219.18;194.2;127.14;white
220.04;194.14;127.15;white
76.56;155.36;159.54;blue
74.32;156.4;161.9;blue
69.97;149.42;154.8;blue
75.91;156.2;160.83;blue
75.7;156.12;160.94;blue
76.31;156.35;160.95;blue
75.32;154.64;158.99;blue
77.27;156.56;161.0;blue
68.44;149.63;155.35;blue
76.31;156.55;161.1;blue
76.38;156.82;161.21;blue
77.84;156.89;161.23;blue
77.06;156.04;160.66;blue
71.16;153.72;159.53;blue
70.6;152.84;159.2;blue
76.22;156.31;160.84;blue
73.53;156.02;161.88;blue
75.84;156.32;161.17;blue
76.43;157.86;163.14;blue
75.22;156.37;161.46;blue
208.47;179.72;123.67;white
219.48;193.11;136.73;white
219.21;191.18;136.19;white
211.94;184.19;127.76;white
219.54;193.25;136.73;white
74.67;98.5;162.59;blue
70.26;93.22;153.42;blue
75.99;99.78;164.79;blue
74.64;97.21;159.17;blue
76.18;99.65;163.58;blue
74.14;98.05;162.11;blue
74.33;98.14;162.52;blue
72.84;95.14;159.03;blue
73.98;97.96;162.81;blue
70.92;95.32;158.7;blue
70.41;92.75;151.46;blue
75.44;99.06;163.26;blue
71.28;93.12;150.4;blue
74.28;98.15;162.77;blue
70.55;94.77;158.12;blue
73.56;97.41;161.08;blue
75.79;100.1;165.62;blue
73.84;97.52;161.13;blue
71.82;95.79;160.12;blue
70.7;94.99;159.24;blue
197.15;193.78;179.9;white
209.5;207.13;194.54;white
195.9;193.21;179.8;white
201.94;198.24;183.9;white
211.1;207.14;194.98;white
66.63;164.48;202.92;blue
66.23;163.9;202.47;blue
65.86;163.36;201.33;blue
65.46;163.05;201.05;blue
64.47;164.23;203.94;blue
67.08;165.99;205.4;blue
66.06;164.1;202.75;blue
66.82;165.46;205.12;blue
64.89;163.76;203.07;blue
65.07;163.55;202.56;blue
65.76;163.46;201.47;blue
63.26;162.1;201.24;blue
99.09;172.67;201.01;blue
66.39;164.3;202.99;blue
69.51;167.83;206.83;blue
66.32;164.31;202.65;blue
67.15;164.34;202.16;blue
61.5;158.48;196.16;blue
64.4;162.22;200.13;blue
66.88;164.48;202.9;blue
194.44;191.88;179.18;white
203.43;199.41;186.26;white
202.79;199.67;188.09;white
194.04;190.54;177.07;white
208.86;204.97;192.94;white
49.58;143.22;180.77;blue
49.52;142.33;179.54;blue
47.0;138.78;175.6;blue
49.53;143.32;181.01;blue
48.37;138.31;174.76;blue
48.69;142.79;180.83;blue
48.9;142.98;181.11;blue
49.19;143.41;181.6;blue
50.76;144.54;182.86;blue
48.88;142.4;180.14;blue
49.55;143.18;180.71;blue
50.12;141.65;178.4;blue
45.58;140.36;181.0;blue
46.73;142.07;181.33;blue
52.22;145.96;184.35;blue
50.44;142.47;179.57;blue
50.91;145.07;183.74;blue
44.45;138.8;177.54;blue
50.89;142.62;179.5;blue
49.53;142.41;179.92;blue
172.34;170.64;161.45;white
171.9;169.17;159.41;white
179.28;176.06;165.22;white
